"Report.Date","Route","Time","Day","Location","Incident","Min.Delay","Min.Gap","Direction","Vehicle"
2015-02-13,511,"5:11:00 AM","Friday","Queen and Roncesvalles","Late Leaving Garage",8,16,"E/B",4160
2015-02-13,501,"5:33:00 AM","Friday","Queen and Connaught","Mechanical",10,20,"W/B",4217
2015-02-13,506,"5:37:00 AM","Friday","Queen and Connaught","Mechanical",3,10,"wb",4120
2015-02-13,501,"5:40:00 AM","Friday","Queen and Connaught","Mechanical",4,8,"E/B",4234
2015-02-13,511,"5:50:00 AM","Friday","dowling and king st.","Mechanical",4,8,"E/B",4003
2015-02-13,505,"5:56:00 AM","Friday","Connaught","Mechanical",4,8,"wb",4115
2015-02-13,509,"5:59:00 AM","Friday","Queen and Connaught","Mechanical",8,15,"wb",4112
2015-02-13,501,"6:20:00 AM","Friday","Queen and York","Diversion",286,291,"B/W",4205
2015-02-13,506,"6:22:00 AM","Friday","Queen and Roncesvalles","Late Leaving Garage",7,14,"E/B",4040
2015-02-13,511,"6:22:00 AM","Friday","Queen and Roncesvalles","Late Leaving Garage",5,10,"E/B",4214
2015-02-13,504,"6:25:00 AM","Friday","Queen at Roncesvalles","Mechanical",4,8,"N/B",4020
2015-02-13,501,"6:30:00 AM","Friday","Queen route","General Delay",18,25,"wb",NA
2015-02-13,506,"6:34:00 AM","Friday","Coxwell and gerrard.","Mechanical",6,12,"E/B",4193
2015-02-13,504,"6:47:00 AM","Friday","Queen at Roncesvalles","Mechanical",4,8,"N/B",NA
2015-02-13,502,"6:49:00 AM","Friday","Queen and Alton","Investigation",12,24,"W/B",7783
2015-02-13,501,"6:53:00 AM","Friday","King and Spadina","Mechanical",5,10,"W/B",4211
2015-02-13,501,"6:54:00 AM","Friday","Queen and Roncesvalles","Mechanical",5,10,"E/B",4229
2015-02-13,501,"6:59:00 AM","Friday","King and Simcoe","Mechanical",5,10,"E/B",4228
2015-02-13,501,"7:07:00 AM","Friday","Queen and Abell","Mechanical",5,10,"E/B",4227
2015-02-13,506,"7:12:00 AM","Friday","Coxwell and gerrard","Mechanical",6,12,"E/B",4052
2015-02-13,512,"7:13:00 AM","Friday","St. Clair W. stn.","Mechanical",3,6,"B/W",4108
2015-02-13,511,"7:25:00 AM","Friday","Bathurst/queen","Mechanical",4,8,"S/B",4214
2015-02-13,504,"7:33:00 AM","Friday","Queen at Roncesvalles","Mechanical",4,8,"N/B",NA
2015-02-13,510,"7:35:00 AM","Friday","Spadina/king","Late Leaving Garage",3,5,"N/B",4094
2015-02-13,504,"7:37:00 AM","Friday","Queen at Roncesvalles","Mechanical",4,8,"N/B",NA
2015-02-13,504,"7:41:00 AM","Friday","Queen at Roncesvalles","Mechanical",4,8,"N/B",NA
2015-02-13,504,"7:45:00 AM","Friday","Queen at Roncesvalles","Mechanical",4,8,"N/B",NA
2015-02-13,510,"7:46:00 AM","Friday","Spadina/King","Late Leaving Garage",3,5,"N/B",4010
2015-02-13,504,"7:49:00 AM","Friday","Queen at Roncesvalles","Mechanical",4,8,"N/B",NA
2015-02-13,506,"7:51:00 AM","Friday","Coxwell and gerrard","Mechanical",6,12,"E/B",4005
2015-02-13,501,"7:57:00 AM","Friday","Humber Loop","Mechanical",5,10,"E/B",4212
2015-02-13,505,"7:57:00 AM","Friday","Dundas and Broadview","Mechanical",5,10,"E/B",4039
2015-02-13,501,"7:59:00 AM","Friday","Neville Loop","Mechanical",5,10,"W/B",4248
2015-02-13,504,"8:00:00 AM","Friday","Broadview and Dundas","Mechanical",12,16,"W/B",4090
2015-02-13,504,"8:10:00 AM","Friday","King and Church","Held By",12,16,"W/B",4021
2015-02-13,506,"8:12:00 AM","Friday","Coxwell and gerrard","Mechanical",6,12,"W/B",4129
2015-02-13,511,"8:46:00 AM","Friday","Bathurst stn","Mechanical",4,8,"S/B",4181
2015-02-13,501,"8:59:00 AM","Friday","Queen and Gladstone","Mechanical",5,10,"W/B",4226
2015-02-13,501,"9:16:00 AM","Friday","Queen and Dufferin","Mechanical",5,10,"W/B",4222
2015-02-13,506,"9:38:00 AM","Friday","Gerrard and broadview","Investigation",20,26,"E/B",4155
2015-02-13,501,"9:39:00 AM","Friday","Long Branch Loop","Mechanical",10,20,"E/B",4236
2015-02-13,504,"9:40:00 AM","Friday","Roncesvalles and Queen","Mechanical",4,8,"E/B",4001
2015-02-13,501,"11:30:00 AM","Friday","Queen and McCaul","Held By",5,10,"W/B",4041
2015-02-13,512,"12:24:00 PM","Friday","SCS","Mechanical",8,16,"W/B",4080
2015-02-13,504,"2:52:00 PM","Friday","Russell yard","Mechanical",3,6,"E/B",4027
2015-02-13,511,"3:27:00 PM","Friday","Bathurst/Bloor","Mechanical",5,9,"S/B",4076
2015-02-13,504,"3:35:00 PM","Friday","Howard park and Roncenvalles","Held By",7,10,"W/B",4050
2015-02-13,501,"3:48:00 PM","Friday","Queen St. W. at Simcoe.","Held By",16,22,"B/W",4224
2015-02-13,506,"5:00:00 PM","Friday","506 CARLTON","General Delay",20,10,"B/W",NA
2015-02-13,504,"5:06:00 PM","Friday","Roncenvalles and Queen","Mechanical",3,6,"E/B",4072
2015-02-13,504,"5:08:00 PM","Friday","King and George","Investigation",3,6,"E/B",7770
2015-02-13,509,"5:30:00 PM","Friday","Fleet Loop","Emergency Services",5,10,"W/B",4153
2015-02-13,501,"6:04:00 PM","Friday","Queen St. E. at Eastern Ave.","Mechanical",19,25,"E/B",4242
2015-02-13,504,"8:00:00 PM","Friday","York and King","Mechanical",5,9,"E/B",4028
2015-02-13,501,"8:01:00 PM","Friday","Queen St. West and Jameson Ave","Mechanical",6,11,"E/B",4240
2015-02-13,509,"8:44:00 PM","Friday","Spadina and Queens Quay","Mechanical",5,20,"W/B",4045
2015-02-13,505,"10:15:00 PM","Friday","Dundas West Station","Mechanical",30,38,"W/B",4119
2015-02-13,506,"10:58:00 PM","Friday","HIGHFIELD and GERRARD","Investigation",16,26,"W/B",4074
2015-02-13,511,"11:24:00 PM","Friday","BATHURST and WELLINGTON","Held By",48,56,"N/B",4035
2015-02-13,501,"11:56:00 PM","Friday","Long Branch Loop","Investigation",16,34,"E/B",4142
2015-02-14,509,"12:05:00 AM","Saturday","CNE LOOP","Emergency Services",15,25,"E/B",4014
2015-02-14,506,"12:13:00 AM","Saturday","Broadview and Carlton","Mechanical",9,18,"E/B",4048
2015-02-14,501,"12:28:00 AM","Saturday","Lakeshore Blvd. and Superior Ave.","Investigation",47,65,"E/B",4142
2015-02-14,506,"12:40:00 AM","Saturday","Dundas West Station","Utilized Off Route",8,17,"W/B",4188
2015-02-14,301,"1:52:00 AM","Saturday","Queen St. West and Augusta St.","Mechanical",9,18,"E/B",4049
2015-02-14,306,"3:37:00 AM","Saturday","College St. and Bathurst St.","Mechanical",30,60,"W/B",4197
2015-02-14,510,"6:35:00 AM","Saturday","Spadina and Lakeshore","Held By",31,39,"N/B",4142
2015-02-14,512,"7:27:00 AM","Saturday","St.clair at Oakwood","Held By",24,30,"B/W",4098
2015-02-14,501,"7:32:00 AM","Saturday","Queen and Roncesvalles","Mechanical",7,15,"W/B",424
2015-02-14,511,"8:41:00 AM","Saturday","Bathurst at Ulster","Mechanical",5,10,"S/B",4103
2015-02-14,511,"8:45:00 AM","Saturday","Bathurst and King","Mechanical",5,10,"S/B",4192
2015-02-14,501,"8:51:00 AM","Saturday","Queen and Cannaught","Mechanical",7,14,"E/B",4249
2015-02-14,501,"8:54:00 AM","Saturday","Queen and Cannaught","Mechanical",7,15,"E/B",4200
2015-02-14,512,"9:31:00 AM","Saturday","St. Clair W. Stn.","Mechanical",6,12,"E/B",4156
2015-02-14,511,"9:41:00 AM","Saturday","Bathurst Stn.","Utilized Off Route",6,12,"N/B",4057
2015-02-14,510,"10:08:00 AM","Saturday","Spadina and King","Mechanical",2,4,"N/B",4141
2015-02-14,511,"11:48:00 AM","Saturday","Bathurst and King","Mechanical",5,10,"N/B",4157
2015-02-14,509,"11:57:00 AM","Saturday","Bathurst and Fleet","Mechanical",5,10,"S/B",4095
2015-02-14,501,"12:00:00 PM","Saturday","Queen and Broadview","Mechanical",6,12,"W/B",4197
2015-02-14,511,"12:00:00 PM","Saturday","Bathurst and King","Mechanical",5,10,"N/B",4012
2015-02-14,512,"12:04:00 PM","Saturday","St.Clair @ Bathurst","Late Leaving Garage",6,12,"W/B",4170
2015-02-14,501,"12:42:00 PM","Saturday","Burlington","Mechanical",5,10,"E/B",4228
2015-02-14,511,"2:13:00 PM","Saturday","Bathurst St. at Carr St.","Held By",24,29,"B/W",4157
2015-02-14,501,"2:21:00 PM","Saturday","Roncesvalles and Queen","Mechanical",5,10,"E/B",4219
2015-02-14,501,"2:55:00 PM","Saturday","Connaught","Mechanical",5,10,"W/B",4119
2015-02-14,501,"3:28:00 PM","Saturday","Legion Rd. and Lakeshore","Mechanical",5,10,"E/B",4221
2015-02-14,511,"4:16:00 PM","Saturday","Fleet St. at Bathurst St.","Held By",8,14,"N/B",4152
2015-02-14,509,"4:16:00 PM","Saturday","Fleet St. at Bathurst St.","Investigation",8,13,"E/B",4095
2015-02-14,501,"6:30:00 PM","Saturday","Connaught","Mechanical",5,10,"W/B",4200
2015-02-14,506,"7:05:00 PM","Saturday","Charch and Dundas","Emergency Services",5,13,"E/B",4065
2015-02-14,501,"7:22:00 PM","Saturday","McCaul","Held By",5,10,"E/B",4214
2015-02-14,501,"8:07:00 PM","Saturday","Connaught Ave","Mechanical",5,10,"E/B",4248
2015-02-14,512,"8:40:00 PM","Saturday","St clair at Dufferin","Mechanical",6,12,"E/B",4173
2015-02-14,501,"8:57:00 PM","Saturday","McCaul and Queen","Mechanical",7,14,"E/B",4209
2015-02-14,501,"9:20:00 PM","Saturday","Kipling and Lakeshore","Mechanical",15,30,"W/B",4226
2015-02-14,501,"9:51:00 PM","Saturday","Neville Loop","Mechanical",7,14,"W/B",4219
2015-02-14,512,"9:53:00 PM","Saturday","St clair west station.","Mechanical",6,12,"W/B",4187
2015-02-14,501,"9:57:00 PM","Saturday","Long Branch Loop","Mechanical",23,33,"E/B",4044
2015-02-14,510,"10:02:00 PM","Saturday","Spadina Station","Mechanical",6,12,"S/B",4127
2015-02-14,501,"10:27:00 PM","Saturday","Roncesvalles and Queen","Mechanical",7,14,"W/B",4249
2015-02-14,501,"10:44:00 PM","Saturday","Long Branch anf Lakeshore","Mechanical",15,30,"W/B",4232
2015-02-14,501,"11:44:00 PM","Saturday","St Patrick and Queen","Held By",6,14,"E/B",4110
2015-02-15,501,"12:16:00 AM","Sunday","Queen and Sumach","Investigation",5,13,"E/B",4251
2015-02-15,512,"12:18:00 AM","Sunday","Oakwood Loop","Mechanical",10,20,"E/B",4019
2015-02-15,505,"1:24:00 AM","Sunday","Dundas West Station","Mechanical",12,24,"E/B",4088
2015-02-15,504,"5:36:00 AM","Sunday","Queen atv Roncesvalles","Mechanical",12,24,"N/B",4128
2015-02-15,501,"5:55:00 AM","Sunday","Queen and Roncesvalles","Mechanical",10,20,"W/B",4051
2015-02-15,505,"6:01:00 AM","Sunday","Broadview Station","Mechanical",20,30,"S/B",4116
2015-02-15,504,"6:07:00 AM","Sunday","Queen at Roncesvalles","Mechanical",14,24,"N/B",4041
2015-02-15,501,"6:19:00 AM","Sunday","Queen and Roncesvalles","Mechanical",10,20,"W/B",4188
2015-02-15,504,"6:30:00 AM","Sunday","Queen at Roncesvalles","Mechanical",10,22,"N/B",4158
2015-02-15,506,"6:35:00 AM","Sunday","Howard park at Roncesvalles","Mechanical",10,23,"E/B",4130
2015-02-15,501,"6:55:00 AM","Sunday","Queen and Connaught","Mechanical",10,20,"W/B",4031
2015-02-15,501,"7:40:00 AM","Sunday","Queen and Connaught","Mechanical",10,20,"W/B",4097
2015-02-15,505,"7:48:00 AM","Sunday","Dundas at Edna","Mechanical",8,20,"N/B",4124
2015-02-15,511,"7:50:00 AM","Sunday","Bathurst at King","Mechanical",20,0,"N/B",4098
2015-02-15,511,"8:10:00 AM","Sunday","Bathurst at King.","Mechanical",9,18,"S/B",4065
2015-02-15,501,"8:16:00 AM","Sunday","Queen and Roncesvalles","Mechanical",10,20,"E/B",4181
2015-02-15,511,"8:18:00 AM","Sunday","Roncesvalles at King","Mechanical",20,28,"S/B",4132
2015-02-15,511,"8:26:00 AM","Sunday","Bathurst at King","Mechanical",20,12,"S/B",4130
2015-02-15,511,"8:32:00 AM","Sunday","Bathurst at King","Mechanical",20,12,"S/B",4044
2015-02-15,511,"8:46:00 AM","Sunday","Bathurst at king","Mechanical",20,12,"N/B",4015
2015-02-15,511,"8:57:00 AM","Sunday","Bathurst at King","Mechanical",20,26,"S/B",4012
2015-02-15,511,"9:01:00 AM","Sunday","Bathurst at king","Mechanical",20,26,"S/B",4146
2015-02-15,501,"10:20:00 AM","Sunday","Queen and Connaught","Mechanical",10,20,"E/B",4042
2015-02-15,504,"10:51:00 AM","Sunday","York Street","Mechanical",6,12,"E/B",4094
2015-02-15,504,"11:17:00 AM","Sunday","Queen St to DWS","Mechanical",6,12,"E/B",4166
2015-02-15,506,"11:20:00 AM","Sunday","Coxwell at Gerrard","Mechanical",6,12,"N/B",4092
2015-02-15,501,"11:46:00 AM","Sunday","Humber Loop","Mechanical",6,12,"E/B",4051
2015-02-15,511,"12:30:00 PM","Sunday","Exhibition Loop","Mechanical",5,10,"S/B",4065
2015-02-15,506,"12:52:00 PM","Sunday","High Park Loop","Utilized Off Route",8,19,"E/B",4188
2015-02-15,501,"1:05:00 PM","Sunday","Humber Loop","Mechanical",6,12,"E/B",4154
2015-02-15,506,"1:23:00 PM","Sunday","Main Station","Mechanical",8,15,"E/B",4127
2015-02-15,506,"2:44:00 PM","Sunday","Dundas and Roncesvalles","Mechanical",8,15,"W/B",4184
2015-02-15,504,"2:45:00 PM","Sunday","Simcoe","General Delay",12,18,"W/B",4139
2015-02-15,504,"3:08:00 PM","Sunday","Spadina to Church","Mechanical",25,33,"E/B",4130
2015-02-15,512,"3:24:00 PM","Sunday","SCW Stn","Mechanical",6,13,"W/B",4150
2015-02-15,511,"3:35:00 PM","Sunday","Exhibition Loop","Mechanical",5,10,"N/B",4012
2015-02-15,506,"3:45:00 PM","Sunday","High Park Loop","Mechanical",7,14,"E/B",4080
2015-02-15,511,"4:11:00 PM","Sunday","ST. Clair Stn","Mechanical",7,13,"W/B",4135
2015-02-15,504,"4:30:00 PM","Sunday","King and John","General Delay",12,17,"B/W",NA
2015-02-15,8,"4:35:00 PM","Sunday","Queen Street and Spadina Avenue","Emergency Services",6,12,"E/B",4111
2015-02-15,505,"5:50:00 PM","Sunday","Dundas St. E. at Broadview","Investigation",63,69,"E/B",4053
2015-02-15,504,"5:51:00 PM","Sunday","Brent and King St. West","Investigation",10,14,"E/B",4046
2015-02-15,501,"6:01:00 PM","Sunday","Roncesvalles and Queen","Mechanical",10,20,"W/B",4081
2015-02-15,505,"6:58:00 PM","Sunday","Dundas St. E. at Parliament St.","Mechanical",5,10,"W/B",4066
2015-02-15,506,"7:02:00 PM","Sunday","College and Euclid","Investigation",6,18,"W/B",4059
2015-02-15,501,"8:01:00 PM","Sunday","Humber Loop","Mechanical",9,18,"E/B",4182
2015-02-15,512,"10:28:00 PM","Sunday","St Clair West Station","Mechanical",10,20,"W/B",4128
2015-02-15,501,"10:39:00 PM","Sunday","Neville Loop","Mechanical",10,19,"W/B",4056
2015-02-15,504,"11:55:00 PM","Sunday","King and Yonge","Held By",18,24,"W/B",4014
2015-02-16,306,"2:07:00 AM","Monday","Dundas West Station","Investigation",11,28,"E/B",4184
2015-02-16,504,"8:00:00 AM","Monday","Queen at Roncesvalles","Mechanical",6,12,"N/B",4166
2015-02-16,511,"8:51:00 AM","Monday","Bathusrt/King","Late Leaving Garage",4,8,"N/B",4060
2015-02-16,510,"9:08:00 AM","Monday","Spadina at Dundas","Mechanical",25,36,"S/B",4403
2015-02-16,511,"9:20:00 AM","Monday","Bathurst/King","Mechanical",8,16,"S/B",4141
2015-02-16,510,"9:33:00 AM","Monday","King at Adeliade","Mechanical",22,33,"B/W",4403
2015-02-16,510,"9:33:00 AM","Monday","Spadina at Adeliade","Mechanical",22,33,"B/W",4403
2015-02-16,506,"10:22:00 AM","Monday","College/McCaul","Held By",10,18,"E/B",4061
2015-02-16,504,"11:27:00 AM","Monday","Roncesvalles at Constance","Investigation",20,26,"S/B",4128
2015-02-16,504,"11:31:00 AM","Monday","King and Yonge","Held By",22,29,"W/B",4013
2015-02-16,505,"11:45:00 AM","Monday","Dundas at Universty","Mechanical",26,34,"E/B",4191
2015-02-16,505,"11:45:00 AM","Monday","Dundas at Unioversity","Mechanical",26,34,"E/B",4191
2015-02-16,509,"12:11:00 PM","Monday","Quenns Que and Rees","Investigation",26,32,"E/B",4042
2015-02-16,510,"12:11:00 PM","Monday","QueensQuay at Rees","Held By",25,31,"E/B",4148
2015-02-16,506,"12:30:00 PM","Monday","College/Lansdowne","Mechanical",8,15,"W/B",4139
2015-02-16,506,"12:40:00 PM","Monday","Howard Park/Roncesvalles","Mechanical",7,15,"W/B",4176
2015-02-16,501,"4:27:00 PM","Monday","Queen St. E. at Carlaw","Investigation",7,12,"W/B",4144
2015-02-16,506,"4:39:00 PM","Monday","Bathurst and College","Held By",25,34,"B/W",4037
2015-02-16,501,"4:57:00 PM","Monday","Queen St. W. at Roncesvalles","Mechanical",5,10,"W/B",4074
2015-02-16,504,"5:03:00 PM","Monday","McCaul south of College","Held By",6,12,"N/B",4095
2015-02-16,501,"6:18:00 PM","Monday","Queen and Kingston Road","Emergency Services",5,10,"W/B",4161
2015-02-16,504,"6:53:00 PM","Monday","King Street East and Frederick St.","Mechanical",52,59,"E/B",4013
2015-02-16,511,"9:15:00 PM","Monday","Bathurst station","Diversion",10,15,"B/W",4001
2015-02-16,510,"10:11:00 PM","Monday","Queen's Quay and Lower Spadina Ave.","Utilized Off Route",8,16,"W/B",4098
2015-02-16,501,"10:16:00 PM","Monday","Bathurst and Queen","Utilized Off Route",10,19,"W/B",4119
2015-02-16,505,"11:17:00 PM","Monday","Dundas St. West and Bathurst St.","Investigation",14,28,"E/B",4089
2015-02-17,501,"12:20:00 AM","Tuesday","Woodbine and Queen","Mechanical",9,19,"E/B",4239
2015-02-17,501,"5:02:00 AM","Tuesday","Queen at roncesvalles","Held By",8,12,"W/B",4244
2015-02-17,502,"5:09:00 AM","Tuesday","Queen/Connaught","Mechanical",5,0,"E/B",NA
2015-02-17,502,"5:21:00 AM","Tuesday","Queen/Connaught","Mechanical",12,24,"12",NA
2015-02-17,505,"5:21:00 AM","Tuesday","Victoria and dundas","Diversion",115,121,"B/W",4143
2015-02-17,502,"5:33:00 AM","Tuesday","Queen/Connaught","Mechanical",12,24,"E/B",NA
2015-02-17,506,"5:36:00 AM","Tuesday","Howard park at Roncesvalles","Held By",18,12,"E/B",4187
2015-02-17,501,"5:39:00 AM","Tuesday","Queen at Roncesvalles","Mechanical",20,12,"W/B",4212
2015-02-17,501,"5:40:00 AM","Tuesday","Queen at Roncesvalles","Mechanical",30,12,"W/B",4208
2015-02-17,501,"5:42:00 AM","Tuesday","Queen at Connaught","Held By",8,16,"E/B",4168
2015-02-17,511,"5:44:00 AM","Tuesday","Bathurst at King.","Mechanical",9,18,"N/B",4166
2015-02-17,502,"5:45:00 AM","Tuesday","Queen/Connaught","Mechanical",12,12,"E/B",NA
2015-02-17,506,"5:47:00 AM","Tuesday","Howard Park at Roncesvalles.","Held By",8,12,"E/B",4060
2015-02-17,506,"5:48:00 AM","Tuesday","Howard park at Roncesvalles","Held By",10,12,"E/B",4001
2015-02-17,504,"5:52:00 AM","Tuesday","Roncesvalles at Queen","Mechanical",4,8,"N/B",4044
2015-02-17,502,"5:57:00 AM","Tuesday","","Mechanical",12,24,"E/B",NA
2015-02-17,502,"6:03:00 AM","Tuesday","Queen/Connaught","Mechanical",12,24,"E/B",NA
2015-02-17,501,"6:04:00 AM","Tuesday","Queensway at Roncesvalles.","Mechanical",9,18,"E/B",4227
2015-02-17,503,"6:07:00 AM","Tuesday","Queen/Connaught23 track","Mechanical",0,5,"E/B",NA
2015-02-17,506,"6:11:00 AM","Tuesday","Lower Gerrard at Coxwell","Late Leaving Garage",5,10,"E/B",4094
2015-02-17,502,"6:15:00 AM","Tuesday","","Mechanical",0,12,"E/B",NA
2015-02-17,503,"6:19:00 AM","Tuesday","Queen/Connaught","Mechanical",12,26,"E/B",NA
2015-02-17,501,"6:27:00 AM","Tuesday","Queen at Roncesvalles","Mechanical",20,12,"W/B",4247
2015-02-17,506,"6:27:00 AM","Tuesday","Upper Gerrard at Coxwell","Late Leaving Garage",4,8,"E/B",4022
2015-02-17,511,"6:31:00 AM","Tuesday","CNE Loop","Mechanical",4,8,"S/B",4221
2015-02-17,503,"6:33:00 AM","Tuesday","Queen/Connaught","Mechanical",14,26,"E/B",NA
2015-02-17,501,"6:44:00 AM","Tuesday","Queen at Connaught","Mechanical",5,10,"E/B",4182
2015-02-17,503,"6:45:00 AM","Tuesday","Queen/Connaught","Mechanical",12,24,"E/B",NA
2015-02-17,510,"6:51:00 AM","Tuesday","Spadina at King","Mechanical",10,6,"N/B",4043
2015-02-17,503,"6:57:00 AM","Tuesday","Queen/Connaught","Mechanical",0,12,"E/B",NA
2015-02-17,504,"6:57:00 AM","Tuesday","Queen at Broadview","Late Leaving Garage",4,8,"E/B",4085
2015-02-17,510,"7:01:00 AM","Tuesday","Spadina at King","Mechanical",10,6,"N/B",4088
2015-02-17,512,"7:07:00 AM","Tuesday","St. Clair/Winona","Mechanical",7,10,"W/B",4049
2015-02-17,510,"7:09:00 AM","Tuesday","Spadina at King","Mechanical",10,6,"N/B",4154
2015-02-17,510,"7:20:00 AM","Tuesday","Spadina at King","Mechanical",10,6,"N/B",4165
2015-02-17,501,"7:21:00 AM","Tuesday","Upper Gerrard at Coxwell","Late Leaving Garage",4,8,"E/B",4115
2015-02-17,511,"7:41:00 AM","Tuesday","Bathurst Stn","Utilized Off Route",4,8,"S/B",4158
2015-02-17,504,"7:45:00 AM","Tuesday","Roncesvalles at Queen","Mechanical",4,8,"N/B",NA
2015-02-17,506,"8:15:00 AM","Tuesday","High Park to Main Station","General Delay",0,0,"B/W",NA
2015-02-17,505,"8:38:00 AM","Tuesday","Kensington and dundas","Investigation",5,11,"E/B",4151
2015-02-17,510,"9:21:00 AM","Tuesday","Charlotte Loop","Investigation",2,4,"S/B",4087
2015-02-17,510,"9:27:00 AM","Tuesday","Spadina STN","Mechanical",12,14,"S/B",4088
2015-02-17,505,"9:49:00 AM","Tuesday","Broadview and Dundas","Investigation",6,12,"E/B",4133
2015-02-17,501,"10:00:00 AM","Tuesday","Queen at Roncesvalles","Held By",10,19,"W/B",4227
2015-02-17,512,"10:33:00 AM","Tuesday","St clair/Tweedsmuir","Investigation",9,12,"W/B",4158
2015-02-17,505,"10:50:00 AM","Tuesday","Beaconsfield and Dundas","Investigation",28,34,"E/B",4091
2015-02-17,505,"10:59:00 AM","Tuesday","Broadview and Gerrard","Investigation",6,12,"E/B",4129
2015-02-17,506,"11:00:00 AM","Tuesday","Gerrard and Broadview","Held By",8,13,"E/B",4190
2015-02-17,506,"11:23:00 AM","Tuesday","Carlton and Church","Mechanical",5,10,"E/B",4191
2015-02-17,501,"11:27:00 AM","Tuesday","Queen St. W. at Markham.","Investigation",21,27,"W/B",4209
2015-02-17,506,"11:34:00 AM","Tuesday","Carlton and Yonge","Emergency Services",6,11,"W/B",4064
2015-02-17,511,"11:37:00 AM","Tuesday","Bathurst and Nasseau","Held By",3,7,"N/B",4025
2015-02-17,501,"2:08:00 PM","Tuesday","RONCESVALLES CARHOUS","Mechanical",12,7,"W/B",4216
2015-02-17,501,"2:08:00 PM","Tuesday","RONCESVALLES GARAGE","Mechanical",12,8,"W/B",4216
2015-02-17,509,"2:45:00 PM","Tuesday","Exhibition Loop to Union Loop","General Delay",8,4,"B/W",NA
2015-02-17,501,"2:45:00 PM","Tuesday","Long Branch","Mechanical",5,10,"E/B",4222
2015-02-17,504,"3:15:00 PM","Tuesday","Quen @ Broadview","Mechanical",2,6,"W/B",4124
2015-02-17,503,"3:43:00 PM","Tuesday","Queen and Connaught","Late Leaving Garage",12,24,"W/B",NA
2015-02-17,512,"5:37:00 PM","Tuesday","St. Clair and Avennue Rd.","Mechanical",4,8,"E/B",4172
2015-02-17,501,"7:22:00 PM","Tuesday","Ellis Avenue & Queensway","Investigation",40,35,"E/B",4249
2015-02-17,501,"9:31:00 PM","Tuesday","Woodbine and Queen","Mechanical",5,11,"W/B",4214
2015-02-18,501,"12:44:00 AM","Wednesday","Roncesvalles and Queen","Mechanical",9,18,"W/B",4216
2015-02-18,301,"2:03:00 AM","Wednesday","Humber Loop","Mechanical",9,18,"E/B",4025
2015-02-18,301,"2:18:00 AM","Wednesday","Humber Loop","Utilized Off Route",18,36,"W/B",4195
2015-02-18,501,"5:00:00 AM","Wednesday","Queen at Roncesvalles","Mechanical",6,15,"E/B",4251
2015-02-18,502,"5:09:00 AM","Wednesday","Queen/Connaught","Mechanical",0,0,"E/B",NA
2015-02-18,502,"5:19:00 AM","Wednesday","Queen/Connaught","Mechanical",12,25,"E/B",NA
2015-02-18,502,"5:33:00 AM","Wednesday","Queen/Connaught","Mechanical",14,26,"E/B",NA
2015-02-18,505,"5:37:00 AM","Wednesday","Dundas at Broadview","Mechanical",8,16,"E/B",4176
2015-02-18,502,"5:45:00 AM","Wednesday","Queen/Connaught","Mechanical",12,24,"E/B",NA
2015-02-18,502,"5:57:00 AM","Wednesday","Queen/Connaught","Mechanical",12,24,"E/B",NA
2015-02-18,502,"6:03:00 AM","Wednesday","Queen/Connaught","Mechanical",12,24,"E/B",NA
2015-02-18,503,"6:07:00 AM","Wednesday","Queen/Connaught","Mechanical",NA,8,"E/B",NA
2015-02-18,511,"6:12:00 AM","Wednesday","Bathurst and Fleet","Mechanical",11,17,"N/B",4249
2015-02-18,506,"6:13:00 AM","Wednesday","Coxwell at Lower Gerrard","Late Leaving Garage",4,8,"W/B",4024
2015-02-18,502,"6:15:00 AM","Wednesday","Queen/Connaught","Mechanical",12,0,"E/B",NA
2015-02-18,503,"6:19:00 AM","Wednesday","","Mechanical",12,26,"E/B",NA
2015-02-18,503,"6:31:00 AM","Wednesday","Queen/Connaught","Mechanical",14,26,"E/B",NA
2015-02-18,505,"6:42:00 AM","Wednesday","Broadview stn.","Mechanical",6,12,"W/B",4196
2015-02-18,503,"6:45:00 AM","Wednesday","Queen/Connaught","Mechanical",12,26,"E/B",NA
2015-02-18,503,"6:57:00 AM","Wednesday","Queen/Connaught","Mechanical",12,24,"E/B",NA
2015-02-18,504,"6:57:00 AM","Wednesday","Queen at Broadview","Mechanical",4,8,"E/B",4089
2015-02-18,505,"6:58:00 AM","Wednesday","Dundas at Broadview","Late Leaving Garage",5,10,"E/B",4021
2015-02-18,510,"7:01:00 AM","Wednesday","Spadina at King","Held By",3,6,"N/B",4015
2015-02-18,510,"7:01:00 AM","Wednesday","Roncesvalles at King","Held By",3,6,"N/B",4152
2015-02-18,503,"7:09:00 AM","Wednesday","Queen/Connaught","Mechanical",12,0,"E/B",NA
2015-02-18,505,"7:13:00 AM","Wednesday","Broadview Stn.","Mechanical",6,12,"W/B",4176
2015-02-18,505,"7:14:00 AM","Wednesday","Parliament and Gerrard","Mechanical",6,12,"W/B",4064
2015-02-18,510,"7:17:00 AM","Wednesday","Spadina at King","Mechanical",3,6,"N/B",4122
2015-02-18,504,"7:33:00 AM","Wednesday","Roncesvalles at Queen","Mechanical",4,8,"N/B",4002
2015-02-18,504,"7:45:00 AM","Wednesday","Roncesvalles at Queen","Mechanical",4,8,"N/B",4141
