"Report.Date","Route","Time","Day","Location","Incident","Min.Delay","Min.Gap","Direction","Vehicle"
"2019-02-17",304,"3:02:00 AM","Sunday","Spadina/Queen","Mechanical","23",53,"N/B","4508"
"2019-02-17",306,"3:15:00 AM","Sunday","Coxwell Upper Gerrard","Investigation","30",60,"E/B","4146"
"2019-02-17",301,"4:04:00 AM","Sunday","Long Brnach Loop","Mechanical","20",40,"E/B","4488"
"2019-02-17",301,"4:16:00 AM","Sunday","Queensway and Roncesvalles","Mechanical","0",0,"E/B","4476"
"2019-02-17",501,"5:36:00 AM","Sunday","Russel yard","Mechanical","7",15,"W/B","4193"
"2019-02-17",506,"6:06:00 AM","Sunday","Gerrard & Sumach","Held By","39",48,"W/B","4164"
"2019-02-17",501,"8:05:00 AM","Sunday","Queen and Connaught","Mechanical","10",19,"E/B","4153"
"2019-02-17",506,"8:15:00 AM","Sunday","Coxwell and Gerrard","Mechanical","9",19,"E/B","4164"
"2019-02-17",506,"8:26:00 AM","Sunday","Coxwell and gerrard","Mechanical","9",19,"E/B","4049"
"2019-02-17",506,"8:31:00 AM","Sunday","","Mechanical","9",19,"E/B","4012"
"2019-02-17",512,"8:36:00 AM","Sunday","SCW","Mechanical","6",12,"W/B","4468"
"2019-02-17",501,"8:41:00 AM","Sunday","Humber Loop","Mechanical","8",16,"W/B","4111"
"2019-02-17",506,"9:00:00 AM","Sunday","High Park to Main Stn","General Delay","25",30,"B/W",""
"2019-02-17",6,"9:00:00 AM","Sunday","Roncy","Mechanical","0",0,"E/B","4521"
"2019-02-17",506,"9:08:00 AM","Sunday","Gerrard & Degrassi","Held By","54",64,"E/B","4164"
"2019-02-17",506,"10:11:00 AM","Sunday","Gerrard & Greenwood","Held By","64",118,"E/B","4164"
"2019-02-17",501,"10:14:00 AM","Sunday","Queen/Greenwood","General Delay","17",24,"E/B","4001"
"2019-02-17",501,"11:09:00 AM","Sunday","Queen/Cannaught","Held By","6",12,"W/B","4494"
"2019-02-17",506,"11:26:00 AM","Sunday","Dundas Parliament","Investigation","9",18,"E/B","4124"
"2019-02-17",512,"11:32:00 AM","Sunday","Lansdowne Ave","Mechanical","6",12,"E/B","4490"
"2019-02-17",501,"11:40:00 AM","Sunday","Russel yard","Mechanical","6",12,"W/B","4089"
"2019-02-17",505,"12:05:00 PM","Sunday","Broadview Stn","Utilized Off Route","5",10,"W/B","9226"
"2019-02-17",600,"12:24:00 PM","Sunday","St. Clair and Spadina","Investigation","3",6,"W/B","8026"
"2019-02-17",501,"1:02:00 PM","Sunday","Yonge and Queen","Held By","9",13,"E/B","4179"
"2019-02-17",501,"1:26:00 PM","Sunday","University to Broadview","General Delay","4",8,"E/B","4459"
"2019-02-17",501,"1:55:00 PM","Sunday","Kingston road to Nevile","General Delay","4",8,"E/B","4030"
"2019-02-17",505,"2:14:00 PM","Sunday","","Mechanical","5",10,"W/B","8565"
"2019-02-17",501,"2:15:00 PM","Sunday","Roncesvalles and Queen","Investigation","6",20,"W/B","4148"
"2019-02-17",501,"2:50:00 PM","Sunday","Shaw and Queen","Investigation","4",8,"W/B","4179"
"2019-02-17",505,"4:08:00 PM","Sunday","Dundas and Spadina","General Delay","10",9,"B/W",""
"2019-02-17",510,"4:09:00 PM","Sunday","Spadina and Queens Quay","Investigation","15",19,"N/B","4483"
"2019-02-17",501,"4:18:00 PM","Sunday","Queen abd Berkshire","Held By","7",11,"E/B","4446"
"2019-02-17",506,"4:30:00 PM","Sunday","Gerrard Ashdale","Investigation","9",17,"W/B","4081"
"2019-02-17",501,"6:31:00 PM","Sunday","Yonge to Greenwood.","General Delay","4",8,"E/B",""
"2019-02-17",505,"7:10:00 PM","Sunday","Dundas and Ossington","Mechanical","5",10,"W/B","1223"
"2019-02-17",506,"7:52:00 PM","Sunday","College Spadina","Mechanical","8",16,"E/B","4156"
"2019-02-17",506,"8:15:00 PM","Sunday","Greenwood and Gerrard","Held By","10",20,"E/B","4117"
"2019-02-17",511,"9:37:00 PM","Sunday","Bathurst and college","Investigation","8",16,"S/B","1045"
"2019-02-17",506,"10:07:00 PM","Sunday","Gerrard Carlaw","Held By","9",8,"W/B","4195"
"2019-02-17",506,"10:13:00 PM","Sunday","Gerrard Glenside","Held By","9",8,"E/B","4052"
"2019-02-17",511,"10:28:00 PM","Sunday","Exhibition loop","Investigation","8",16,"E/B","1378"
"2019-02-17",501,"11:02:00 PM","Sunday","Queensway and Windemere","Investigation","8",16,"W/B","4522"
"2019-02-17",506,"11:20:00 PM","Sunday","De Grassi St","Investigation","10",20,"W/B","4105"
"2019-02-18",504,"12:34:00 AM","Monday","King and ontario","Investigation","10",20,"E/B","4506"
"2019-02-18",510,"12:47:00 AM","Monday","Queens Quay and Spadina","Mechanical","7",14,"N/B","4419"
"2019-02-18",504,"12:53:00 AM","Monday","Distillery Loop","Mechanical","10",20,"W/B","4445"
"2019-02-18",501,"4:28:00 AM","Monday","Queen and Woodward","Mechanical","12",47,"E/B","4141"
"2019-02-18",504,"5:37:00 AM","Monday","Queen St E and Leslie St","Held By","5",10,"W/B","4475"
"2019-02-18",501,"5:53:00 AM","Monday","Queen and Connaught","Mechanical","4",8,"W/B","4051"
"2019-02-18",501,"6:02:00 AM","Monday","Mclean / Queen","Investigation","7",14,"E/B","4040"
"2019-02-18",501,"6:03:00 AM","Monday","Queen St E and Leslie St","Late Leaving Garage","5",10,"W/B","4435"
"2019-02-18",509,"6:42:00 AM","Monday","Bathurst and Fleet","Mechanical","8",16,"W/B","4441"
"2019-02-18",504,"6:52:00 AM","Monday","King and Spadina","Mechanical","10",20,"W/B","4523"
"2019-02-18",501,"8:25:00 AM","Monday","Queen and Kingston","Mechanical","8",16,"W/B","4488"
"2019-02-18",501,"8:48:00 AM","Monday","Queen and Connaught","Held By","6",12,"W/B","4501"
"2019-02-18",505,"8:58:00 AM","Monday","Broadview and Dundas","Utilized Off Route","6",12,"S/B","8586"
"2019-02-18",510,"9:00:00 AM","Monday","Queen St E and Leslie St","Held By","4",8,"W/B","4444"
"2019-02-18",512,"9:06:00 AM","Monday","Spadina","Mechanical","0",0,"W/B","4497"
"2019-02-18",509,"9:16:00 AM","Monday","Strachan","Overhead - Pantograph","13",19,"E/B","4459"
"2019-02-18",504,"10:05:00 AM","Monday","King and Spadina","Mechanical","7",14,"W/B","4505"
"2019-02-18",501,"10:25:00 AM","Monday","Queen and Woodward","General Delay","10",12,"E/B","4125"
"2019-02-18",501,"10:30:00 AM","Monday","Queen and Greenwood","Held By","45",51,"E/B","4178"
"2019-02-18",504,"10:54:00 AM","Monday","Roncesvalles and Gerffrey","Held By","6",12,"N/B","4496"
"2019-02-18",505,"10:56:00 AM","Monday","Dundas and River","Utilized Off Route","6",12,"E/B","8592"
"2019-02-18",501,"11:03:00 AM","Monday","Queen St and Beech Av","Investigation","4",8,"E/B","4125"
"2019-02-18",504,"11:29:00 AM","Monday","Broadview and Dundas","Mechanical","8",16,"E/B","4403"
"2019-02-18",505,"11:45:00 AM","Monday","Dundas and Sackville","Mechanical","5",10,"W/B","1233"
"2019-02-18",501,"12:52:00 PM","Monday","Queen St. E at Connaught Ave.","Investigation","7",7,"E/B","4522"
"2019-02-18",506,"12:57:00 PM","Monday","Gerrard and Jones","Investigation","24",32,"E/B","4049"
"2019-02-18",506,"1:00:00 PM","Monday","Broadview to Coxwell","General Delay","20",15,"B/W",""
"2019-02-18",511,"2:10:00 PM","Monday","Bathurst STN","Mechanical","8",16,"S/B","1281"
"2019-02-18",505,"2:13:00 PM","Monday","Dundas West Station","Mechanical","5",10,"W/B","8155"
"2019-02-18",506,"2:17:00 PM","Monday","Gerrard and Carlaw","Held By","127",135,"W/B","4057"
"2019-02-18",506,"2:46:00 PM","Monday","Gerrard east of Broadview","Held By","46",54,"E/B","4192"
"2019-02-18",506,"4:33:00 PM","Monday","College and Elizabeth","Mechanical","8",16,"W/B","4131"
"2019-02-18",501,"5:00:00 PM","Monday","Queen Street East Niagara","Held By","4",8,"E/B","4051"
"2019-02-18",511,"5:03:00 PM","Monday","Bathurst STN","Mechanical","8",16,"S/B","1049"
"2019-02-18",510,"5:22:00 PM","Monday","Spadina Station NB Entrance","Overhead - Pantograph","5",10,"N/B","4498"
"2019-02-18",504,"5:54:00 PM","Monday","Distillery Loop","Mechanical","8",16,"","4487"
"2019-02-18",506,"5:57:00 PM","Monday","Gerrard and Leslie","Held By","16",24,"E/B","4133"
"2019-02-18",504,"7:02:00 PM","Monday","King and Sumach","Mechanical","1",1,"E/B","4494"
"2019-02-18",506,"7:24:00 PM","Monday","Gerrard and Greenwood","Held By","33",41,"E/B","4182"
"2019-02-18",504,"7:56:00 PM","Monday","Dundas West Station","Mechanical","1",1,"","4500"
"2019-02-18",501,"8:09:00 PM","Monday","Queen and Greenwood","Investigation","32",36,"E/B","4108"
"2019-02-18",506,"8:20:00 PM","Monday","Gerrard west of Main","Held By","14",22,"W/B","4182"
"2019-02-18",504,"9:50:00 PM","Monday","King and sackville","Held By","8",17,"E/B","4475"
"2019-02-18",506,"9:55:00 PM","Monday","College and Beverly","Investigation","22",30,"E/B","4182"
"2019-02-18",506,"10:43:00 PM","Monday","College and Bay","Mechanical","10",20,"E/B","4187"
"2019-02-19",506,"12:36:00 AM","Tuesday","Broadview and gerrard","Held By","9",19,"E/B","4057"
"2019-02-19",501,"5:35:00 AM","Tuesday","Queen and Jones","Mechanical","6",12,"W/B","4053"
"2019-02-19",509,"5:36:00 AM","Tuesday","Queen St E and Leslie St","Held By","4",8,"W/B","4474"
"2019-02-19",504,"5:37:00 AM","Tuesday","Queen St E and Leslie St","Held By","4",8,"W/B","4506"
"2019-02-19",504,"5:40:00 AM","Tuesday","Queen St E and Leslie St","Held By","4",8,"W/B","4442"
"2019-02-19",510,"5:41:00 AM","Tuesday","Queen St E and Leslie St","Mechanical","4",8,"W/B","4496"
"2019-02-19",501,"5:42:00 AM","Tuesday","Queen St E and Leslie St","Held By","4",8,"W/B","4500"
"2019-02-19",504,"5:42:00 AM","Tuesday","Queen St E and Leslie St","Held By","4",8,"W/B","4430"
"2019-02-19",504,"5:44:00 AM","Tuesday","Queen St E and Leslie St","Held By","4",8,"W/B","4444"
"2019-02-19",504,"5:47:00 AM","Tuesday","Queen St E and Leslie St","Held By","4",8,"W/B","4432"
"2019-02-19",504,"5:47:00 AM","Tuesday","Queen St E and Leslie St","Held By","4",8,"W/B","4440"
"2019-02-19",505,"5:58:00 AM","Tuesday","DUNDAS WEST STN","Mechanical","4",8,"E/B","8164"
"2019-02-19",705,"6:00:00 AM","Tuesday","Queen St E and Leslie St","Mechanical","2",4,"W/B","4452"
"2019-02-19",501,"6:00:00 AM","Tuesday","Queen St E and Leslie St","Late Leaving Garage","4",8,"W/B","4424"
"2019-02-19",705,"6:05:00 AM","Tuesday","Queen St E and Leslie St","Mechanical","2",4,"W/B","4482"
"2019-02-19",501,"6:07:00 AM","Tuesday","Queen and Woodfield","Held By","4",8,"E/B","4133"
"2019-02-19",501,"6:10:00 AM","Tuesday","Queen and Greenwood","Mechanical","11",6,"W/B","4065"
"2019-02-19",705,"6:10:00 AM","Tuesday","Queen St E and Leslie St","Mechanical","2",4,"W/B","4521"
"2019-02-19",511,"6:12:00 AM","Tuesday","Bathurst Stn","Mechanical","6",12,"S/B","1305"
"2019-02-19",510,"6:17:00 AM","Tuesday","Spadina and King","Mechanical","8",16,"E/B","4496"
"2019-02-19",506,"6:18:00 AM","Tuesday","Queen and Coxwell","Mechanical","22",15,"E/B","4050"
"2019-02-19",506,"6:32:00 AM","Tuesday","Coxwell and Gerrard","Mechanical","4",11,"W/B","4100"
"2019-02-19",511,"6:42:00 AM","Tuesday","Bathurst Stn","Mechanical","6",12,"S/B","1055"
"2019-02-19",504,"6:43:00 AM","Tuesday","Queen St E and Leslie St","Held By","4",8,"W/B","4418"
"2019-02-19",504,"6:46:00 AM","Tuesday","Queen St E and Leslie St","Late Leaving Garage","4",8,"W/B","4407"
"2019-02-19",506,"7:00:00 AM","Tuesday","Carlton & Jarvis","Emergency Services","5",10,"W/B","4100"
"2019-02-19",501,"7:14:00 AM","Tuesday","Queen and Victoria","Mechanical","6",12,"W/B","4123"
"2019-02-19",504,"7:26:00 AM","Tuesday","Langley Ave","Held By","40",44,"N/B","4432"
"2019-02-19",504,"7:32:00 AM","Tuesday","Queen St E and Leslie St","General Delay","4",8,"W/B","4518"
"2019-02-19",504,"7:42:00 AM","Tuesday","Queen St E and Leslie St","Late Leaving Garage","4",8,"W/B","4510"
"2019-02-19",501,"7:51:00 AM","Tuesday","Queen and Waverley","Mechanical","15",20,"W/B","4053"
"2019-02-19",505,"8:41:00 AM","Tuesday","Dundas and Beverley","Investigation","1",1,"E/B","8587"
"2019-02-19",511,"9:00:00 AM","Tuesday","Bathurst Stn to  Exhibition Loop","General Delay","15",20,"B/W",""
"2019-02-19",501,"9:14:00 AM","Tuesday","Queen St","General Delay","7",14,"B/W","4509"
"2019-02-19",506,"9:45:00 AM","Tuesday","Gerrard & Coxwell","Mechanical","5",10,"E/B","4091"
"2019-02-19",504,"10:25:00 AM","Tuesday","Roncesvalles and Howard Park","Held By","7",12,"N/B","4506"
"2019-02-19",506,"10:41:00 AM","Tuesday","Gerrard & Broadview","Held By","5",10,"E/B","4124"
"2019-02-19",506,"11:09:00 AM","Tuesday","Gerrard & Coxwell","Investigation","21",26,"E/B","4100"
"2019-02-19",501,"11:11:00 AM","Tuesday","Wineva and Queen","Held By","7",14,"W/B","4117"
"2019-02-19",504,"11:18:00 AM","Tuesday","Jarvis Street","General Delay","12",18,"E/B","4496"
"2019-02-19",501,"11:21:00 AM","Tuesday","Baturst and Queen","Mechanical","6",12,"W/B","4086"
"2019-02-19",506,"11:33:00 AM","Tuesday","Howard Park & Roncy.","Held By","9",14,"W/B","4170"
"2019-02-19",504,"11:35:00 AM","Tuesday","Roncesvalles and Dundas","Investigation","5",11,"N/B","4523"
"2019-02-19",512,"11:48:00 AM","Tuesday","St Clair West Station","Investigation","6",11,"E/B","4480"
"2019-02-19",506,"11:49:00 AM","Tuesday","Gerrard & Greenwood","Mechanical","15",20,"W/B","4050"
"2019-02-19",505,"12:05:00 PM","Tuesday","Dundas and Yonge","Investigation","5",9,"W/B","8468"
"2019-02-19",506,"12:14:00 PM","Tuesday","Gerrard and Broadview","Investigation","52",52,"E/B","4125"
"2019-02-19",506,"1:32:00 PM","Tuesday","Gerrard and Highfield","Mechanical","42",48,"W/B","4170"
"2019-02-19",506,"2:25:00 PM","Tuesday","Main Station","Mechanical","6",12,"","4119"
"2019-02-19",506,"3:15:00 PM","Tuesday","Dundas and Sorauren","Held By","8",14,"E/B","4039"
"2019-02-19",501,"4:48:00 PM","Tuesday","King River","Investigation","4",8,"W/B","4150"
"2019-02-19",506,"4:56:00 PM","Tuesday","Gerrard and Alton","Held By","5",11,"E/B","4052"
"2019-02-19",705,"5:16:00 PM","Tuesday","Bathurst STN","Overhead - Pantograph","1",1,"S/B","4417"
"2019-02-19",512,"5:46:00 PM","Tuesday","Gunns Loop","Held By","6",11,"E/B","4469"
"2019-02-19",506,"5:53:00 PM","Tuesday","Main Station","Held By","10",16,"","4131"
"2019-02-19",506,"5:55:00 PM","Tuesday","Coxwell and Gerrard","Investigation","71",77,"N/B","4186"
"2019-02-19",506,"6:03:00 PM","Tuesday","Gerrard and Marjory","Mechanical","6",12,"W/B","4125"
"2019-02-19",506,"6:13:00 PM","Tuesday","Gerrard and Alton","Held By","8",14,"W/B","4125"
"2019-02-19",505,"6:25:00 PM","Tuesday","Dunda west Station","Mechanical","4",8,"N/B","8173"
"2019-02-19",506,"6:26:00 PM","Tuesday","Gerrard and Pape","Mechanical","6",12,"W/B","4050"
"2019-02-19",506,"6:30:00 PM","Tuesday","Gerrard and Sumach","Investigation","43",49,"W/B","4101"
"2019-02-19",504,"6:31:00 PM","Tuesday","King and Dufferin","Investigation","4",10,"W/B","4485"
"2019-02-19",506,"6:38:00 PM","Tuesday","Gerrard and Ashdale","Held By","9",15,"W/B","4012"
"2019-02-19",510,"6:44:00 PM","Tuesday","Spadina Station","Mechanical","4",8,"S/B","4412"
"2019-02-19",501,"7:17:00 PM","Tuesday","Humber Loop","Mechanical","4",8,"E/B","4021"
"2019-02-19",504,"7:39:00 PM","Tuesday","Bloor/Dundas","Held By","11",18,"W/B","4434"
"2019-02-19",501,"9:02:00 PM","Tuesday","Queen and Spadina","Held By","5",10,"W/B","4424"
"2019-02-19",506,"9:41:00 PM","Tuesday","College & Yonge","Held By","20",29,"W/B","4187"
"2019-02-19",512,"11:29:00 PM","Tuesday","St.clair and gunns","Mechanical","9",18,"E/B","4431"
"2019-02-20",510,"1:03:00 AM","Wednesday","Queens Quay","Mechanical","8",16,"S/B","4475"
"2019-02-20",502,"5:30:00 AM","Wednesday","Coxwell and Gerrard","Investigation","1",1,"S/B","8568"
"2019-02-20",504,"5:58:00 AM","Wednesday","King and Church","Mechanical","6",12,"E/B","4493"
"2019-02-20",705,"6:00:00 AM","Wednesday","Queen St E and Leslie St","Late Leaving Garage","4",8,"W/B","4418"
"2019-02-20",504,"6:01:00 AM","Wednesday","Queen St E and Leslie St","Held By","4",8,"W/B","4468"
"2019-02-20",504,"6:01:00 AM","Wednesday","Queen St E and Leslie St","Held By","4",8,"W/B","4512"
"2019-02-20",504,"6:01:00 AM","Wednesday","Queen St E and Leslie St","Held By","4",8,"W/B","4437"
"2019-02-20",511,"6:06:00 AM","Wednesday","Mount Dennis Garage","Mechanical","3",6,"S/B","1603"
"2019-02-20",501,"6:07:00 AM","Wednesday","Queen St E and Leslie St","Held By","4",8,"W/B","4491"
"2019-02-20",504,"6:09:00 AM","Wednesday","Queen St E and Leslie St","Held By","4",8,"W/B","4425"
"2019-02-20",705,"6:10:00 AM","Wednesday","Queen St E and Leslie St","Held By","4",8,"W/B","4519"
"2019-02-20",501,"6:12:00 AM","Wednesday","Queen St E and Leslie St","Held By","4",8,"W/B",""
"2019-02-20",501,"6:45:00 AM","Wednesday","Abell St and Queen St","Mechanical","20",27,"E/B","4091"
"2019-02-20",504,"6:58:00 AM","Wednesday","Queen St E and Leslie St","Mechanical","4",8,"W/B","4511"
"2019-02-20",504,"7:02:00 AM","Wednesday","Queen St E and Leslie St","Mechanical","4",8,"W/B","4572"
"2019-02-20",504,"7:04:00 AM","Wednesday","Queen St E and Leslie St","Mechanical","4",8,"W/B","4484"
"2019-02-20",510,"7:05:00 AM","Wednesday","Queen St E and Leslie St","Mechanical","4",8,"W/B","4475"
"2019-02-20",510,"7:09:00 AM","Wednesday","Spadina Circle and Spadina","Mechanical","15",19,"S/B","4490"
"2019-02-20",510,"7:13:00 AM","Wednesday","Queen St E and Leslie St","Mechanical","4",8,"W/B","4514"
"2019-02-20",504,"7:13:00 AM","Wednesday","Queen St E and Leslie St","Mechanical","4",8,"W/B","4451"
"2019-02-20",504,"7:16:00 AM","Wednesday","Queen St E and Leslie St","Mechanical","4",8,"W/B","4456"
"2019-02-20",510,"7:21:00 AM","Wednesday","Queen St E and Leslie St","Mechanical","4",8,"W/B","4513"
"2019-02-20",504,"7:28:00 AM","Wednesday","Queen St E and Leslie St","Mechanical","4",8,"W/B","4434"
"2019-02-20",504,"7:32:00 AM","Wednesday","Queen St E and Leslie St","Mechanical","4",8,"W/B","4518"
"2019-02-20",504,"7:32:00 AM","Wednesday","Dufferin","General Delay","14",20,"E/B","4412"
"2019-02-20",504,"7:42:00 AM","Wednesday","Queen St E and Leslie St","Mechanical","4",8,"W/B","4500"
"2019-02-20",504,"7:57:00 AM","Wednesday","Bathurst Street","Investigation","6",12,"E/B","4523"
"2019-02-20",506,"8:20:00 AM","Wednesday","Marjory and gerrard","Held By","10",16,"W/B","4184"
"2019-02-20",511,"8:38:00 AM","Wednesday","Bathurst and Queen","General Delay","9",13,"N/B","1265"
"2019-02-20",510,"9:32:00 AM","Wednesday","Spadind and Dundas","Held By","11",15,"S/B","4512"
"2019-02-20",506,"9:33:00 AM","Wednesday","Broadview and Gerrard","Investigation","10",20,"E/B","8839"
"2019-02-20",501,"12:11:00 PM","Wednesday","Parliament And Queen","Mechanical","7",14,"W/B","4101"
"2019-02-20",510,"1:02:00 PM","Wednesday","Spadina Tunnel","Overhead - Pantograph","153",157,"N/B","4416"
"2019-02-20",510,"1:04:00 PM","Wednesday","Spadina Tunnel","Mechanical","1",1,"N/B","4494"
"2019-02-20",509,"1:31:00 PM","Wednesday","EXHIBITION LOOP","General Delay","12",18,"E/B","4421"
"2019-02-20",506,"2:21:00 PM","Wednesday","Main Stn","Mechanical","7",14,"W/B","4143"
"2019-02-20",512,"2:25:00 PM","Wednesday","GUNNS LOOP","Mechanical","6",12,"E/B","4449"
"2019-02-20",506,"3:02:00 PM","Wednesday","Indian Rd / Howard Park","Held By","7",14,"W/B","4121"
"2019-02-20",501,"3:17:00 PM","Wednesday","Broadview and Queen","Mechanical","4",18,"W/B","4147"
"2019-02-20",504,"3:17:00 PM","Wednesday","Queen and Brodview","Held By","15",20,"E/B","4409"
"2019-02-20",511,"3:34:00 PM","Wednesday","Carlton / Bathurst","Mechanical","6",12,"S/B","1521"
"2019-02-20",512,"4:21:00 PM","Wednesday","St. Clair and Oakwood","Held By","6",11,"E/B","1367"
"2019-02-20",510,"5:50:00 PM","Wednesday","Spadina and College","Mechanical","4",8,"S/B","4475"
"2019-02-20",505,"6:00:00 PM","Wednesday","Dundas and McCaul","Investigation","5",10,"W/B","8161"
"2019-02-20",512,"6:41:00 PM","Wednesday","Gunns Loop to Yonge STN","General Delay","194",201,"B/W",""
"2019-02-20",504,"6:45:00 PM","Wednesday","Dundas w stn-Broadview Stn","General Delay","7",14,"B/W",""
"2019-02-20",504,"6:56:00 PM","Wednesday","King/Shaw","Mechanical","6",12,"W/B","4418"
"2019-02-20",506,"7:02:00 PM","Wednesday","Coxwell / Gerrard","Held By","7",14,"W/B","4184"
"2019-02-20",505,"8:45:00 PM","Wednesday","Bloor and Dundas","Mechanical","5",10,"S/B","8378"
"2019-02-20",512,"9:52:00 PM","Wednesday","St. clair and Yonge","Held By","9",17,"E/B","4411"
"2019-02-20",501,"9:57:00 PM","Wednesday","Neville Loop","Mechanical","6",12,"W/B","4457"
"2019-02-20",600,"9:57:00 PM","Wednesday","St. Clair and Gunns","Investigation","44",52,"E/B","1059"
"2019-02-20",506,"10:47:00 PM","Wednesday","Ossington ave","Investigation","7",14,"W/B","4065"
"2019-02-21",511,"12:44:00 AM","Thursday","Exhibition","Mechanical","5",10,"N/B","1034"
"2019-02-21",511,"1:12:00 AM","Thursday","Bathurst and Queen","Investigation","8",16,"N/B","1603"
"2019-02-21",510,"1:20:00 AM","Thursday","Spadina and adelaide","Diversion","97",107,"N/B","4436"
"2019-02-21",310,"2:30:00 AM","Thursday","Spadina and adelaide","Diversion","75",105,"N/B","4466"
"2019-02-21",501,"4:59:00 AM","Thursday","Queen/Greenwood","Held By","6",11,"W/B","4108"
"2019-02-21",511,"5:21:00 AM","Thursday","Mount Dennis Garage","Held By","5",10,"S/B","1060"
"2019-02-21",501,"5:38:00 AM","Thursday","Queen St E and Leslie St","Held By","4",8,"W/B","4507"
"2019-02-21",504,"5:38:00 AM","Thursday","Queen St E and Leslie Stq","Held By","4",8,"W/B","4459"
"2019-02-21",504,"5:41:00 AM","Thursday","Queen St E and Leslie St","Held By","4",8,"W/B","4407"
"2019-02-21",510,"5:41:00 AM","Thursday","Queen St E and Leslie St","Held By","4",8,"W/B","4421"
"2019-02-21",501,"5:42:00 AM","Thursday","Queen St E and Leslie St","Mechanical","4",8,"W/B","4475"
"2019-02-21",504,"5:42:00 AM","Thursday","Queen St E and Leslie St","Held By","4",8,"W/B","4523"
"2019-02-21",511,"5:42:00 AM","Thursday","Mount Dennis Garage","Late Leaving Garage","3",6,"S/B","1139"
"2019-02-21",504,"5:44:00 AM","Thursday","Queen St E and Leslie St","Held By","4",8,"W/B","4461"
"2019-02-21",504,"5:47:00 AM","Thursday","Queen St E and Leslie St","Held By","4",8,"W/B","4456"
"2019-02-21",504,"5:47:00 AM","Thursday","Queen St E and Leslie St","Held By","4",8,"W/B","4517"
"2019-02-21",501,"6:00:00 AM","Thursday","Queen/Greenwood","General Delay","5",9,"W/B","4012"
"2019-02-21",501,"6:02:00 AM","Thursday","Queen/Greenwood","General Delay","3",7,"W/B","4121"
"2019-02-21",501,"6:03:00 AM","Thursday","Queen/Greenwood","General Delay","2",6,"W/B","4143"
"2019-02-21",510,"6:09:00 AM","Thursday","Queen St E and Leslie St","Mechanical","4",8,"W/B","4510"
"2019-02-21",705,"6:10:00 AM","Thursday","Queen St E and Leslie St","Held By","4",8,"W/B","4435"
"2019-02-21",705,"6:15:00 AM","Thursday","Queen St E and Leslie St","Held By","4",8,"W/B","4512"
"2019-02-21",504,"6:18:00 AM","Thursday","Queen St E and Leslie St","Held By","4",8,"W/B","4491"
"2019-02-21",705,"6:20:00 AM","Thursday","Queen St E and Leslie St","Mechanical","4",8,"W/B","4420"
"2019-02-21",512,"6:22:00 AM","Thursday","Queen st e and Leslie St","Held By","4",8,"W/B","4436"
"2019-02-21",504,"6:22:00 AM","Thursday","King/Spadina","Utilized Off Route","6",12,"W/B","4523"
"2019-02-21",510,"6:28:00 AM","Thursday","Spadina/King","Mechanical","8",16,"NB","4441"
"2019-02-21",504,"6:28:00 AM","Thursday","Queen st e and Leslie st","Held By","4",8,"W/B","4412"
"2019-02-21",506,"6:40:00 AM","Thursday","Coxwell/Queen","Mechanical","10",23,"E/B","4198"
"2019-02-21",504,"6:58:00 AM","Thursday","Queen st e and Leslie St","Late Leaving Garage","4",8,"W/B","4408"
"2019-02-21",510,"7:05:00 AM","Thursday","Queen st e and Leslie st","Late Leaving Garage","4",8,"W/B","4466"
"2019-02-21",501,"7:07:00 AM","Thursday","Queen and Woodfield","Mechanical","7",8,"E/B","4049"
"2019-02-21",506,"7:16:00 AM","Thursday","Parliament and Gerrard","Mechanical","6",12,"W/B","4030"
"2019-02-21",504,"7:32:00 AM","Thursday","Queen st e and leslie st","Late Leaving Garage","4",8,"W/B","4418"
"2019-02-21",504,"7:32:00 AM","Thursday","Queen St E and Leslie st","Late Leaving Garage","4",8,"W/B","4420"
"2019-02-21",505,"7:47:00 AM","Thursday","Broadview stn","Mechanical","4",8,"W/B","8510"
"2019-02-21",505,"7:59:00 AM","Thursday","Birchmount garage","Mechanical","4",8,"W/B","8520"
"2019-02-21",501,"8:12:00 AM","Thursday","Spadina / Yonge","General Delay","4",15,"W/B","4445"
"2019-02-21",503,"9:29:00 AM","Thursday","Broadview and Queen","Investigation","12",24,"E/B","8574"
"2019-02-21",511,"9:45:00 AM","Thursday","Queen and Bathurst","General Delay","9",12,"N/B","1146"
"2019-02-21",501,"10:05:00 AM","Thursday","Jarvis / Queen","Emergency Services","6",12,"E/B","4434"
"2019-02-21",505,"10:49:00 AM","Thursday","DW Station","Mechanical","4",8,"E/B","8301"
"2019-02-21",511,"11:03:00 AM","Thursday","Bathurst Station","Investigation","7",10,"S/B","1022"
"2019-02-21",505,"11:12:00 AM","Thursday","Dundas/River","Mechanical","4",8,"W/B","9237"
"2019-02-21",505,"11:25:00 AM","Thursday","Dundas/River","Investigation","4",8,"W/B","1250"
"2019-02-21",501,"11:42:00 AM","Thursday","Victoria / Queen","Emergency Services","6",12,"E/B","4522"
"2019-02-21",501,"11:52:00 AM","Thursday","Greenwood / Queen","Held By","6",12,"E/B","4051"
"2019-02-21",505,"12:53:00 PM","Thursday","Dundas Route","General Delay","10",9,"",""
"2019-02-21",512,"1:10:00 PM","Thursday","Gunns Loop","Mechanical","6",11,"E/B","4411"
"2019-02-21",510,"1:40:00 PM","Thursday","Spadina and Willcox","Mechanical","1",1,"S/B","4415"
