"Report.Date","Route","Time","Day","Location","Incident","Min.Delay","Min.Gap","Direction","Vehicle"
2018-05-30,504,"5:20:00 PM","Wednesday","Shearbourne","Investigation",4,8,"W/B",4413
2018-05-30,505,"5:30:00 PM","Wednesday","Dundas West STN","Utilized Off Route",4,8,"E/B",8307
2018-05-30,504,"5:48:00 PM","Wednesday","King and Queen Don Bridge.","Mechanical",4,35,"E/B",4087
2018-05-30,501,"5:51:00 PM","Wednesday","Queen and King DVP Bridge","Diversion",28,34,"E/B",4249
2018-05-30,514,"6:13:00 PM","Wednesday","Niagara Street","Investigation",9,18,"E/B",4400
2018-05-30,501,"6:26:00 PM","Wednesday","Queen and Soho st","Mechanical",43,49,"W/B",4081
2018-05-30,501,"6:33:00 PM","Wednesday","Queen and Cowan","Investigation",45,51,"E/B",4110
2018-05-30,505,"6:56:00 PM","Wednesday","Dundas and Sheridan","Utilized Off Route",4,8,"E/B",9220
2018-05-30,504,"8:24:00 PM","Wednesday","king and victoria","General Delay",24,28,"E/B",4187
2018-05-30,506,"8:33:00 PM","Wednesday","H Park Station","Mechanical",6,11,"E/B",7833
2018-05-30,506,"8:50:00 PM","Wednesday","H Park Station","Utilized Off Route",6,12,"E/B",8929
2018-05-30,512,"11:46:00 PM","Wednesday","St. Clair STN","Investigation",8,16,"W/B",1356
2018-05-30,511,"11:47:00 PM","Wednesday","Bathurst Station","Mechanical",6,12,"SB",4164
2018-05-30,511,"11:55:00 PM","Wednesday","Bathurst and Queen","General Delay",0,0,"B/W",NA
2018-05-31,512,"12:28:00 AM","Thursday","Gunns Loop","Mechanical",8,16,"E/B",1325
2018-05-31,301,"1:21:00 AM","Thursday","Roncesvalles and Queen","Mechanical",7,14,"W/B",4225
2018-05-31,501,"1:57:00 AM","Thursday","Kipling and Lakeshore","Mechanical",10,20,"E/B",7941
2018-05-31,301,"3:10:00 AM","Thursday","Roncesvalles and Queen","Utilized Off Route",10,20,"E/B",8430
2018-05-31,512,"4:56:00 AM","Thursday","St. Clair West and Bathurst","Mechanical",11,22,"W/B",4400
2018-05-31,504,"5:03:00 AM","Thursday","Dufferin and King","General Delay",12,24,"W/B",4413
2018-05-31,511,"5:13:00 AM","Thursday","Bathurst and King","Diversion",6,1,"W/B",4164
2018-05-31,504,"5:23:00 AM","Thursday","Spadina and Charlotte","General Delay",12,24,"W/B",4432
2018-05-31,504,"5:29:00 AM","Thursday","Braodview and Queen","Late Leaving Garage",4,8,"W/B",4027
2018-05-31,504,"5:47:00 AM","Thursday","Broadview and Queen","Late Leaving Garage",4,8,"W/B",4414
2018-05-31,504,"5:51:00 AM","Thursday","Broadview and Queen","Late Leaving Garage",4,8,"E/B",4430
2018-05-31,510,"5:54:00 AM","Thursday","Spadina and King","Late Leaving Garage",4,8,"N/B",4449
2018-05-31,509,"5:56:00 AM","Thursday","Bathurst and Fleet","Late Leaving Garage",7,14,"E/B",4467
2018-05-31,514,"6:00:00 AM","Thursday","Cherry Loop","Late Leaving Garage",10,20,"E/B",4473
2018-05-31,514,"6:00:00 AM","Thursday","King and Summach","Late Leaving Garage",10,20,"W/B",4475
2018-05-31,504,"6:06:00 AM","Thursday","Roncy and Queen","General Delay",4,8,"W/B",4414
2018-05-31,504,"6:29:00 AM","Thursday","Broadview and Queen","Mechanical",4,8,"W/B",4001
2018-05-31,504,"6:51:00 AM","Thursday","Parliament and King","General Delay",4,8,"E/B",4192
2018-05-31,511,"7:38:00 AM","Thursday","Bathurst stn","Mechanical",7,14,"S/B",4135
2018-05-31,512,"7:44:00 AM","Thursday","St. Clair West Station","Investigation",16,19,"W/B",4417
2018-05-31,505,"7:46:00 AM","Thursday","Dundas West Stn","Mechanical",6,12,"B/W",1511
2018-05-31,504,"7:55:00 AM","Thursday","Roncy and Queen","General Delay",4,8,"W/B",4469
2018-05-31,504,"8:08:00 AM","Thursday","Parliament and King","General Delay",4,8,"e/B",4463
2018-05-31,512,"8:18:00 AM","Thursday","St. Clair and Oakwood","Mechanical",3,6,"E/B",4184
2018-05-31,504,"8:24:00 AM","Thursday","Parliament and King","General Delay",4,8,"E/B",4405
2018-05-31,504,"8:25:00 AM","Thursday","Parliament and king","General Delay",4,8,"E/B",4455
2018-05-31,503,"8:43:00 AM","Thursday","King and Sumach","Mechanical",40,52,"W/B",4002
2018-05-31,506,"8:46:00 AM","Thursday","Main and Gerrard","Investigation",3,6,"W/B",1051
2018-05-31,505,"8:56:00 AM","Thursday","University / Dundas","Held By",6,12,"B/W",1828
2018-05-31,501,"9:10:00 AM","Thursday","Queen and Kingston","General Delay",10,14,"B/W",4111
2018-05-31,504,"9:23:00 AM","Thursday","Roncy","General Delay",4,8,"W/B",4057
2018-05-31,504,"9:28:00 AM","Thursday","Dundas and Broadview","General Delay",4,8,"E/B",4465
2018-05-31,504,"9:32:00 AM","Thursday","Roncy","General Delay",4,8,"W/B",4101
2018-05-31,514,"10:24:00 AM","Thursday","Dufferin and King","Utilized Off Route",10,20,"W/B",4473
2018-05-31,501,"10:39:00 AM","Thursday","Queen and Woodbine","Mechanical",4,8,"W/B",4108
2018-05-31,506,"10:49:00 AM","Thursday","Hollywood dr. and Gerrard","Investigation",3,6,"W/B",1037
2018-05-31,506,"10:51:00 AM","Thursday","Ossington and College","Investigation",3,6,"E/B",9208
2018-05-31,504,"11:08:00 AM","Thursday","Parliament","General Delay",5,10,"E/B",4405
2018-05-31,504,"11:10:00 AM","Thursday","Roncy","General Delay",5,10,"W/B",4049
2018-05-31,501,"11:19:00 AM","Thursday","Queen and Broadview","Mechanical",4,8,"E/B",4198
2018-05-31,504,"11:26:00 AM","Thursday","Roncy","General Delay",5,10,"W/B",4152
2018-05-31,506,"11:51:00 AM","Thursday","Main and Gerrard.","Investigation",3,6,"W/B",7866
2018-05-31,505,"12:03:00 PM","Thursday","Sherbourne / Dundas","Investigation",6,12,"B/W",1828
2018-05-31,504,"12:07:00 PM","Thursday","Roncy and queen","General Delay",5,10,"W/B",4073
2018-05-31,504,"12:09:00 PM","Thursday","Roncy and queen","General Delay",5,10,"W/B",4050
2018-05-31,501,"12:15:00 PM","Thursday","Queen and Beech","Mechanical",28,34,"E/B",4103
2018-05-31,501,"12:15:00 PM","Thursday","Queen and Beech","Utilized Off Route",34,40,"E/B",4089
2018-05-31,503,"12:47:00 PM","Thursday","King and Jarvis","Mechanical",9,18,"E/B",4090
2018-05-31,504,"1:00:00 PM","Thursday","King Route","General Delay",15,19,"B/W",4413
2018-05-31,51,"1:50:00 PM","Thursday","Lansdowne Loop","Mechanical",4,8,"W/B",4447
2018-05-31,506,"2:28:00 PM","Thursday","Vic Park","Mechanical",5,10,"W/B",7762
2018-05-31,512,"2:42:00 PM","Thursday","Oakwood Loop","Mechanical",4,8,"W/B",4428
2018-05-31,501,"2:55:00 PM","Thursday","Neville Park Loop","Mechanical",11,17,"W/B",4249
2018-05-31,510,"3:12:00 PM","Thursday","Spadina Stn","Mechanical",4,8,"S/B",4459
2018-05-31,512,"3:24:00 PM","Thursday","Gunns Loop","Mechanical",4,8,"W/B",4168
2018-05-31,501,"3:45:00 PM","Thursday","Longbranch Loop","Mechanical",6,12,"W/B",7949
2018-05-31,505,"3:49:00 PM","Thursday","Jarvis Street","Investigation",4,8,"W/B",1355
2018-05-31,503,"4:26:00 PM","Thursday","Woodbine / Kingston","Held By",10,19,"E/B",4098
2018-05-31,506,"4:53:00 PM","Thursday","Howard Park and Dundas","Investigation",5,10,"W/B",1121
2018-05-31,501,"4:56:00 PM","Thursday","Spadina to Neville Park Loop","General Delay",15,21,"B/W",4198
2018-05-31,501,"4:56:00 PM","Thursday","Queen and Spadina","Mechanical",6,12,"W/B",4096
2018-05-31,501,"5:06:00 PM","Thursday","Royal york to Windermere","General Delay",25,31,"E/B",7955
2018-05-31,506,"5:06:00 PM","Thursday","H.Park station","Investigation",5,10,"E/B",8154
2018-05-31,501,"5:52:00 PM","Thursday","Queen and Sherbourne st","Mechanical",6,12,"W/B",4042
2018-05-31,505,"6:05:00 PM","Thursday","Broadview Ave","Investigation",4,8,"E/B",1362
2018-05-31,514,"6:09:00 PM","Thursday","King / Dufferin","Investigation",31,40,"W/B",4407
2018-05-31,504,"6:09:00 PM","Thursday","King / Dufferin","Held By",27,31,"W/B",4424
2018-05-31,505,"6:15:00 PM","Thursday","Bathurst","Utilized Off Route",4,8,"B/W",7767
2018-05-31,504,"6:54:00 PM","Thursday","Spadina","Utilized Off Route",4,8,"B/W",4402
2018-05-31,501,"6:54:00 PM","Thursday","Queen and Palmerston","Investigation",38,44,"W/B",4053
2018-05-31,501,"7:10:00 PM","Thursday","Queen and Tecumseth","Emergency Services",38,44,"E/B",4146
2018-05-31,506,"7:14:00 PM","Thursday","H.Park Station","Mechanical",5,10,"E/B",7796
2018-05-31,510,"7:20:00 PM","Thursday","Spadina Station","Mechanical",4,8,"S/B",4461
2018-05-31,501,"7:50:00 PM","Thursday","Queen and Yonge st","Emergency Services",8,14,"E/B",249
2018-05-31,511,"8:32:00 PM","Thursday","Bathurst and Wellington","Held By",12,18,"S/B",4115
2018-05-31,504,"9:03:00 PM","Thursday","Dundas west station","Mechanical",11,15,"N/B",4474
2018-05-31,505,"9:23:00 PM","Thursday","Dufferin","Investigation",6,12,"E/B",8208
2018-05-31,501,"9:28:00 PM","Thursday","Connaught and Queen","Mechanical",4,8,"E/B",4029
2018-05-31,506,"11:00:00 PM","Thursday","College and Bathurst","Utilized Off Route",6,12,"E/B",1254
2018-05-31,510,"11:30:00 PM","Thursday","Dundas","Investigation",7,14,"S/B",4457
2018-05-31,506,"11:35:00 PM","Thursday","College and Bathurst","Utilized Off Route",6,12,"W/B",7792
2018-05-31,505,"11:55:00 PM","Thursday","DWS","Mechanical",8,16,"E/B",8314
2018-06-01,501,"12:07:00 AM","Friday","Peter and Queen","Investigation",4,8,"E/B",4124
2018-06-01,510,"12:30:00 AM","Friday","King Street","Mechanical",8,16,"S/B",4438
2018-06-01,506,"1:04:00 AM","Friday","Victoria Park Station","Mechanical",8,16,"E/B",9206
2018-06-01,512,"1:09:00 AM","Friday","St.clair and old weston road","Mechanical",6,12,"W/B",1141
2018-06-01,306,"2:05:00 AM","Friday","victoria park station","Utilized Off Route",30,60,"W/B",1261
2018-06-01,514,"2:15:00 AM","Friday","Leslie Barns","Held By",17,1,"E/B",4475
2018-06-01,506,"5:15:00 AM","Friday","Mt Dennis","Late Leaving Garage",3,6,"E/B",1119
2018-06-01,511,"5:15:00 AM","Friday","Adelaide and Bathurst","Emergency Services",24,32,"N/B",411
2018-06-01,504,"5:18:00 AM","Friday","Spadina and King","General Delay",4,8,"W/B",4405
2018-06-01,501,"5:46:00 AM","Friday","Queen and Connaught","Late Leaving Garage",5,10,"E/B",4074
2018-06-01,502,"5:52:00 AM","Friday","Dundas and Kingston road","Mechanical",12,24,"W/B",8159
2018-06-01,504,"6:04:00 AM","Friday","Roncy and queen","General Delay",4,8,"W/B",4424
2018-06-01,506,"6:15:00 AM","Friday","Mt Dennis","Late Leaving Garage",3,6,"E/B",1143
2018-06-01,504,"6:37:00 AM","Friday","Queen and Broadview","Late Leaving Garage",4,8,"W/B",4164
2018-06-01,505,"6:39:00 AM","Friday","Dundas","Utilized Off Route",6,12,"B/W",7811
2018-06-01,502,"6:42:00 AM","Friday","Queen and Church","Utilized Off Route",12,24,"W/B",8159
2018-06-01,502,"6:48:00 AM","Friday","Queen and Jarvis","Utilized Off Route",12,24,"W/B",8140
2018-06-01,506,"6:50:00 AM","Friday","High park stn","Utilized Off Route",3,6,"W/B",9215
2018-06-01,506,"6:52:00 AM","Friday","Landsdown and College","Utilized Off Route",3,6,"E/B",7962
2018-06-01,506,"6:53:00 AM","Friday","Bay and College","Utilized Off Route",3,6,"E/B",7745
2018-06-01,502,"6:53:00 AM","Friday","Scarborough and Kingston road","Utilized Off Route",12,24,"W/B",9200
2018-06-01,506,"6:54:00 AM","Friday","Broadview and Gerrard","Utilized Off Route",3,6,"E/B",1345
2018-06-01,504,"6:57:00 AM","Friday","Roncy and King","General Delay",4,8,"W/B",4458
2018-06-01,506,"7:15:00 AM","Friday","Birchmount garage","Late Leaving Garage",3,6,"W/B",8951
2018-06-01,506,"8:00:00 AM","Friday","High park stn,","Utilized Off Route",3,6,"E/B",8005
2018-06-01,504,"8:18:00 AM","Friday","Dufferin and King","Mechanical",4,8,"W/B",4104
2018-06-01,504,"8:37:00 AM","Friday","Parliament and king","General Delay",7,14,"E/B",4420
2018-06-01,504,"8:52:00 AM","Friday","Parliament and King","General Delay",4,8,"E/B",4420
2018-06-01,504,"8:54:00 AM","Friday","Parliament and King","General Delay",4,8,"E/B",4408
2018-06-01,514,"9:03:00 AM","Friday","Dufferin and Springhurst","Investigation",91,20,"S/B",4472
2018-06-01,504,"9:13:00 AM","Friday","King and Sumach","Utilized Off Route",4,8,"E/B",4424
2018-06-01,504,"9:18:00 AM","Friday","Roncy and Queen","Mechanical",4,8,"E/B",4410
2018-06-01,504,"9:22:00 AM","Friday","Roncy and Queen","General Delay",7,14,"W/B",4439
2018-06-01,504,"9:28:00 AM","Friday","Parliament","General Delay",7,14,"E/B",4065
2018-06-01,504,"9:32:00 AM","Friday","Parliament and King","General Delay",4,8,"E/B",4105
2018-06-01,506,"9:52:00 AM","Friday","Victoria park stn","Mechanical",3,6,"S/B",7816
2018-06-01,504,"9:55:00 AM","Friday","Parliament and King","General Delay",4,8,"E/B",4065
2018-06-01,514,"9:58:00 AM","Friday","Duffering and King","Utilized Off Route",10,20,"W/B",4412
2018-06-01,503,"10:05:00 AM","Friday","Kingston Rd and Woodbine","Mechanical",9,18,"E/B",4197
2018-06-01,504,"10:33:00 AM","Friday","Roncy and queen","Investigation",7,14,"W/B",4400
2018-06-01,504,"10:34:00 AM","Friday","Dundas and Broadview","General Delay",7,14,"E/B",4420
2018-06-01,514,"10:45:00 AM","Friday","King and Sumach","Utilized Off Route",10,20,"E/B",4475
2018-06-01,514,"11:00:00 AM","Friday","Yonge and King","Investigation",10,20,"E/B",4457
2018-06-01,504,"11:07:00 AM","Friday","Parliament and King","General Delay",4,8,"E/B",4057
2018-06-01,504,"11:09:00 AM","Friday","Duffering and King","General Delay",4,8,"W/B",4087
2018-06-01,514,"11:14:00 AM","Friday","Broadview station","Utilized Off Route",10,20,"E/B",4476
2018-06-01,504,"11:29:00 AM","Friday","Roncy and King","General Delay",4,8,"W/B",4154
2018-06-01,504,"11:38:00 AM","Friday","Parliament and King","General Delay",4,8,"E/B",4105
2018-06-01,504,"11:44:00 AM","Friday","Bathurst and King","General Delay",4,8,"W/B",4156
2018-06-01,504,"11:45:00 AM","Friday","Roncy","General Delay",4,8,"W/B",4408
2018-06-01,514,"11:46:00 AM","Friday","Dufferin and King","Utilized Off Route",10,20,"W/B",4472
2018-06-01,504,"11:51:00 AM","Friday","Parliament and King","General Delay",4,8,"E/B",4410
2018-06-01,512,"12:01:00 PM","Friday","St. Clair West between Spadina and Deer Park","General Delay",1,1,"",NA
2018-06-01,511,"12:26:00 PM","Friday","Fort york and Bathurst","Mechanical",8,16,"E/B",4049
2018-06-01,506,"12:47:00 PM","Friday","Victoria park stn.","Mechanical",3,6,"W/B",7825
2018-06-01,505,"1:16:00 PM","Friday","Dundas West Stn","Utilized Off Route",6,12,"E/B",1815
2018-06-01,504,"1:22:00 PM","Friday","Sunnyside Loop","General Delay",4,8,"E/B",4150
2018-06-01,504,"1:26:00 PM","Friday","Sunnyside loop.","General Delay",0,0,"E/B",4410
2018-06-01,504,"1:52:00 PM","Friday","","General Delay",4,8,"E/B",4476
2018-06-01,504,"2:18:00 PM","Friday","","General Delay",4,8,"E/B",4453
2018-06-01,504,"2:19:00 PM","Friday","","General Delay",4,8,"W/B",4046
2018-06-01,506,"2:21:00 PM","Friday","Victoria park stn","Mechanical",3,6,"E/B",7815
2018-06-01,504,"2:26:00 PM","Friday","","General Delay",4,8,"W/B",4152
2018-06-01,504,"2:30:00 PM","Friday","","General Delay",4,8,"W/B",4164
2018-06-01,504,"2:32:00 PM","Friday","","General Delay",4,8,"W/B",4152
2018-06-01,504,"2:37:00 PM","Friday","Church","General Delay",4,8,"E/B",4452
2018-06-01,504,"2:49:00 PM","Friday","","General Delay",4,8,"W/B",4075
2018-06-01,504,"2:52:00 PM","Friday","","General Delay",4,8,"W/B",4458
2018-06-01,504,"2:52:00 PM","Friday","","General Delay",4,8,"E/B",4461
2018-06-01,504,"2:57:00 PM","Friday","","General Delay",4,8,"W/B",4077
2018-06-01,504,"3:24:00 PM","Friday","Dowling","Mechanical",4,10,"E/B",4422
2018-06-01,504,"3:30:00 PM","Friday","Portland","Mechanical",4,8,"W/B",4087
2018-06-01,504,"3:45:00 PM","Friday","","General Delay",4,8,"E/B",4046
2018-06-01,501,"3:46:00 PM","Friday","Spadina to Neville park loop","General Delay",10,16,"B/W",4203
2018-06-01,501,"3:52:00 PM","Friday","Lakeshore and 27st","Investigation",6,12,"W/B",7964
2018-06-01,510,"3:55:00 PM","Friday","King Street","Mechanical",4,8,"S/B",4426
2018-06-01,506,"4:00:00 PM","Friday","gerrard/main","Investigation",4,8,"W/B",8938
2018-06-01,504,"4:30:00 PM","Friday","","General Delay",4,8,"E/B",4453
2018-06-01,504,"4:30:00 PM","Friday","","General Delay",4,8,"E/B",4422
2018-06-01,504,"4:38:00 PM","Friday","","General Delay",4,8,"E/B",4150
2018-06-01,504,"5:11:00 PM","Friday","","General Delay",4,8,"W/B",4057
2018-06-01,501,"5:49:00 PM","Friday","Queen and Roncesvalles","Mechanical",6,12,"W/B",4210
2018-06-01,512,"6:18:00 PM","Friday","St Clair & Spadina","Mechanical",7,12,"E/B",4153
2018-06-01,514,"6:26:00 PM","Friday","Simcoe","Mechanical",9,18,"W/B",4473
2018-06-01,506,"6:32:00 PM","Friday","college/dundas","Investigation",4,8,"W/B",1094
2018-06-01,505,"6:46:00 PM","Friday","Bathurst","General Delay",14,18,"W/B",7819
2018-06-01,501,"7:06:00 PM","Friday","Queen and Ellis","Mechanical",6,12,"W/B",8057
2018-06-01,506,"7:50:00 PM","Friday","highpark station","Investigation",12,18,"E/B",7745
2018-06-01,504,"8:32:00 PM","Friday","king and fraser","General Delay",24,28,"E/B",4410
2018-06-01,504,"9:24:00 PM","Friday","Broadview and Queen","Investigation",23,27,"E/B",4001
2018-06-01,514,"10:24:00 PM","Friday","King and Niagaria","General Delay",19,27,"E/B",4472
2018-06-01,512,"11:27:00 PM","Friday","Leslie Barns","Held By",38,1,"E/B",4443
2018-06-02,501,"2:13:00 AM","Saturday","Neville Loop","Mechanical",7,14,"W/B",4187
2018-06-02,510,"2:22:00 AM","Saturday","Queen and leslie","Investigation",1,1,"S/B",4462
2018-06-02,301,"2:44:00 AM","Saturday","Queen/Leslie","Held By",30,36,"E/B",4119
2018-06-02,301,"2:46:00 AM","Saturday","Lakeshore/Hillside","Mechanical",9,18,"W/B",7942
2018-06-02,510,"3:32:00 AM","Saturday","Leslie/Eastern","Investigation",1,1,"S/B",4417
2018-06-02,304,"3:55:00 AM","Saturday","Broadview Station","Mechanical",30,60,"N/B",4463
2018-06-02,505,"10:31:00 AM","Saturday","Dundas west station","Mechanical",5,10,"E/B",1523
2018-06-02,511,"10:46:00 AM","Saturday","Bathurst and Fleet","Emergency Services",6,9,"B/W",4181
2018-06-02,501,"11:30:00 AM","Saturday","Queensway and Ellis","Emergency Services",19,24,"W/B",4157
2018-06-02,505,"11:32:00 AM","Saturday","Lansdowne","General Delay",5,10,"W/B",7808
2018-06-02,504,"12:00:00 PM","Saturday","","General Delay",5,10,"W/B",4411
2018-06-02,504,"12:00:00 PM","Saturday","","General Delay",5,10,"E/B",4442
2018-06-02,505,"12:10:00 PM","Saturday","Dundas West station","Investigation",7,14,"W/B",8307
2018-06-02,504,"12:10:00 PM","Saturday","","General Delay",5,10,"W/B",4442
2018-06-02,501,"12:35:00 PM","Saturday","Queen and Ohara","Investigation",6,12,"W/B",4090
2018-06-02,504,"12:52:00 PM","Saturday","Dufferin at King","Held By",21,26,"W/B",4460
2018-06-02,511,"1:00:00 PM","Saturday","CNE Loop","Mechanical",5,10,"W/B",4171
2018-06-02,504,"1:00:00 PM","Saturday","","General Delay",5,10,"E/B",4125
2018-06-02,504,"1:07:00 PM","Saturday","Leslie Barns","Late Leaving Garage",7,14,"W/B",4121
2018-06-02,504,"1:13:00 PM","Saturday","","General Delay",5,10,"W/B",4048
2018-06-02,504,"1:18:00 PM","Saturday","","General Delay",5,10,"E/B",4421
2018-06-02,504,"1:19:00 PM","Saturday","","General Delay",5,10,"W/B",4441
2018-06-02,504,"1:40:00 PM","Saturday","","General Delay",5,10,"E/B",4402
2018-06-02,504,"1:40:00 PM","Saturday","","General Delay",5,10,"W/B",4150
2018-06-02,504,"1:45:00 PM","Saturday","","General Delay",5,10,"E/B",4422
2018-06-02,504,"1:50:00 PM","Saturday","","General Delay",5,10,"E/B",4437
2018-06-02,512,"2:04:00 PM","Saturday","St. Clair & Dunvegan","General Delay",4,8,"W/B",4440
2018-06-02,505,"2:13:00 PM","Saturday","Dundas and Church","Investigation",5,10,"E/B",7855
2018-06-02,504,"2:17:00 PM","Saturday","","General Delay",5,10,"W/B",4420
2018-06-02,504,"2:19:00 PM","Saturday","","General Delay",5,10,"W/B",4421
2018-06-02,501,"2:41:00 PM","Saturday","Queen and Bathurst","Investigation",6,12,"E/B",4080
2018-06-02,506,"2:56:00 PM","Saturday","Victoria Park Station","Mechanical",4,8,"W/B",1004
2018-06-02,504,"3:00:00 PM","Saturday","","General Delay",5,10,"E/B",4460
2018-06-02,504,"3:06:00 PM","Saturday","","General Delay",5,10,"W/B",4120
2018-06-02,504,"3:14:00 PM","Saturday","","General Delay",5,10,"E/B",4405
2018-06-02,504,"3:30:00 PM","Saturday","","General Delay",5,10,"E/B",4125
2018-06-02,504,"3:30:00 PM","Saturday","","General Delay",5,10,"W/B",4422
2018-06-02,501,"4:31:00 PM","Saturday","Neville loop to Spadina","General Delay",10,16,"W/B",4101
2018-06-02,501,"6:18:00 PM","Saturday","Queen and Elmer st","Mechanical",22,28,"E/B",4197
2018-06-02,501,"6:21:00 PM","Saturday","Queen and Simcoe","Investigation",6,12,"E/B",4179
2018-06-02,505,"6:45:00 PM","Saturday","Sherbourne","Investigation",5,10,"E/B",1791
2018-06-02,505,"7:03:00 PM","Saturday","Bathurst Street","Investigation",5,10,"E/B",9204
2018-06-02,501,"7:49:00 PM","Saturday","Humber Loop","Mechanical",6,12,"E/B",4145
2018-06-02,514,"7:51:00 PM","Saturday","Leslie Barns","Held By",9,1,"E/B",4478
2018-06-02,501,"8:50:00 PM","Saturday","Queen/Palmerston","Investigation",14,18,"W/B",4226
2018-06-02,510,"9:25:00 PM","Saturday","Leslie Barns","Held By",11,1,"E/B",4465
2018-06-02,501,"9:29:00 PM","Saturday","Queen/Broadview","Held By",16,19,"W/B",4144
2018-06-02,510,"9:59:00 PM","Saturday","Leslie Barns","Held By",8,1,"E/B",4458
2018-06-02,506,"10:20:00 PM","Saturday","college/euclid","General Delay",15,23,"E/B",9227
2018-06-02,501,"10:34:00 PM","Saturday","Queen/Claremont","General Delay",12,16,"W/B",4179
2018-06-02,501,"11:00:00 PM","Saturday","Queen/Roncesvalles","Mechanical",7,14,"W/B",4081
2018-06-02,504,"11:38:00 PM","Saturday","King and spadina","Held By",167,172,"B/W",4442
2018-06-02,514,"11:45:00 PM","Saturday","king and spadina","Held By",139,145,"B/W",4472
2018-06-03,512,"2:11:00 AM","Sunday","St.Clair West Station","Mechanical",6,13,"W/B",4438
2018-06-03,501,"5:20:00 AM","Sunday","Russell Yard","Mechanical",7,35,"E/B",4125
2018-06-03,501,"5:33:00 AM","Sunday","Lakeshore at Parklawn","Mechanical",10,20,"E/B",8433
2018-06-03,501,"7:59:00 AM","Sunday","Queen and Tecumseth","Mechanical",7,14,"E/B",4037
2018-06-03,501,"10:02:00 AM","Sunday","Neville Loop","Mechanical",8,16,"W/B",4164
2018-06-03,504,"11:13:00 AM","Sunday","Roncy and Queen","General Delay",7,14,"W/B",4428
2018-06-03,501,"11:16:00 AM","Sunday","Queen at Brock","Mechanical",8,16,"W/B",4154
2018-06-03,512,"11:55:00 AM","Sunday","Oakwood Loop","Mechanical",6,12,"W/B",4404
2018-06-03,501,"11:55:00 AM","Sunday","Queen - Beaches","General Delay",8,16,"W/B",4226
2018-06-03,506,"12:14:00 PM","Sunday","Gerrard and Parliament","Investigation",6,12,"W/B",8105
2018-06-03,505,"12:52:00 PM","Sunday","Dundas and Brock","Mechanical",7,14,"E/B",1813
2018-06-03,510,"12:52:00 PM","Sunday","Front Street","Mechanical",4,8,"SB",4419
2018-06-03,506,"1:37:00 PM","Sunday","Gerrard and Hillfield","Mechanical",5,10,"W/B",1354
2018-06-03,514,"3:42:00 PM","Sunday","Dundas West station","Utilized Off Route",10,20,"W/B",4457
2018-06-03,505,"3:58:00 PM","Sunday","Broadview and Millbrook","Mechanical",5,10,"W/B",7808
2018-06-03,504,"4:32:00 PM","Sunday","Parliament","General Delay",7,14,"E/B",4445
2018-06-03,504,"4:32:00 PM","Sunday","Elm Grove and King","Held By",82,96,"W/B",4446
2018-06-03,512,"5:05:00 PM","Sunday","Oakwood and St.Clair","Mechanical",8,12,"E/B",4426
2018-06-03,514,"5:36:00 PM","Sunday","Broadview station","Utilized Off Route",10,20,"E/B",4470
2018-06-03,512,"6:06:00 PM","Sunday","Oakwood Loop","Mechanical",6,12,"E/B",4465
2018-06-03,505,"6:46:00 PM","Sunday","Broadview Station","Utilized Off Route",5,10,"W/B",8106
2018-06-03,505,"6:51:00 PM","Sunday","Broadview Station","Utilized Off Route",5,10,"W/B",9208
2018-06-03,506,"6:55:00 PM","Sunday","victoria park station","Investigation",7,14,"W/B",1359
2018-06-03,506,"7:00:00 PM","Sunday","victoria park station","Utilized Off Route",7,14,"W/B",9221
2018-06-03,504,"7:47:00 PM","Sunday","Parliament and King","General Delay",7,14,"E/B",4439
2018-06-03,504,"7:53:00 PM","Sunday","Dufferin and King","General Delay",7,14,"W/B",4464
2018-06-03,505,"8:06:00 PM","Sunday","Broadview and Dearbourne","Investigation",8,16,"W/B",1664
2018-06-03,512,"8:20:00 PM","Sunday","St.Clair Station Entrance","Investigation",8,14,"E/B",4468
2018-06-03,504,"8:36:00 PM","Sunday","Broadview and gerrard","General Delay",10,15,"B/W",4454
2018-06-03,514,"8:55:00 PM","Sunday","King and University","Held By",22,37,"E/B",4462
2018-06-03,504,"8:59:00 PM","Sunday","King and University","Held By",19,27,"E/B",4445
2018-06-03,505,"9:14:00 PM","Sunday","Broadview Station","Investigation",6,12,"W/B",7841
2018-06-04,301,"1:49:00 AM","Monday","Neville Loop","Held By",10,19,"W/B",4154
2018-06-04,301,"2:09:00 AM","Monday","Lakeshore/Silvermoon","Mechanical",10,20,"E/B",7963
2018-06-04,505,"5:46:00 AM","Monday","DWS","Mechanical",4,8,"E/B",1670
2018-06-04,705,"6:00:00 AM","Monday","RAD # 1","Late Leaving Garage",1,1,"W/B",4189
2018-06-04,705,"6:00:00 AM","Monday","RAD# 2","Late Leaving Garage",1,1,"W/B",4189
2018-06-04,505,"6:22:00 AM","Monday","Broadview Stn","Mechanical",4,8,"W/B",7786
2018-06-04,506,"6:45:00 AM","Monday","H.Park Station","Mechanical",4,9,"E/B",NA
2018-06-04,504,"7:03:00 AM","Monday","Broadview and Queen","Mechanical",4,8,"W/B",4149
2018-06-04,511,"7:09:00 AM","Monday","CNE","Mechanical",6,12,"S/B",4115
2018-06-04,512,"8:30:00 AM","Monday","St Clair & Parkwood","General Delay",5,8,"B/W",NA
2018-06-04,514,"9:03:00 AM","Monday","King St W at Brant St","Emergency Services",9,21,"E/B",4410
